lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
51.71,-95.03,12/09/2017 1:40,NOAA,AVHRR,90.63,28.635,371.299,8.34,17.044,C2,7.86693,2.12145,2.74545,3.31652,6479,46.35
51.71,-94.97,12/09/2017 2:39,NOAA,AVHRR,90.594,27.948,363.55,8.358,16.778,C3,2.03866,1.2393,1.2393,3.26723,758,46.35
51.71,-95.04,12/09/2017 2:39,NOAA,AVHRR,90.635,28.656,371.387,8.338,17.059,C2,7.8762,2.12247,2.74647,3.31708,6490,46.35
51.7,-95.03,12/09/2017 2:39,NOAA,AVHRR,90.623,28.754,378.222,8.354,17.099,C2,7.882,2.13172,2.75572,3.36031,6516,46.35
51.7,-95.01,12/09/2017 2:39,NOAA,AVHRR,90.612,28.71,377.978,8.359,17.07,C2,7.86463,2.12948,2.75348,3.35877,6497,46.35
51.72,-94.95,12/09/2017 2:39,NOAA,AVHRR,90.577,28.717,377.913,8.356,17.006,C3,2.04263,1.29362,1.29362,3.35836,793,46.35
52.73,-96.33,12/09/2017 2:39,NOAA,AVHRR,90.672,34.772,442.074,8.499,19.054,C3,2.26107,1.67954,1.67954,3.75388,1139,42.81
51.71,-94.96,12/09/2017 2:39,NOAA,AVHRR,90.588,27.776,360.741,8.36,16.712,O1,0.515424,0.35,0.35,0.227549,54,30.21
51.7,-95.02,12/09/2017 2:39,NOAA,AVHRR,90.617,28.732,378.099,8.357,17.084,O1,0.518466,0.35,0.35,0.235269,54,30.21
51.72,-94.99,12/09/2017 2:39,NOAA,AVHRR,90.601,28.567,371.206,8.343,16.976,O1,0.516184,0.35,0.35,0.232216,54,30.21
51.72,-95.02,12/09/2017 2:39,NOAA,AVHRR,90.617,28.632,371.477,8.336,17.017,O1,0.517597,0.35,0.35,0.232336,54,30.21
49.66,-99.44,12/09/2017 2:39,NOAA,AVHRR,93.197,82.771,555.279,13.097,40.652,O1,1.22618,0.35,0.35,0.309078,129,17.14
51.72,-94.94,12/09/2017 2:39,NOAA,AVHRR,90.571,28.694,377.794,8.359,16.99,C3,2.03854,1.29224,1.29224,3.35761,790,46.35
43.61,-103.49,12/09/2017 2:39,NOAA,AVHRR,94.659,101.108,689.002,12.401,48.362,C3,15.3623,4.06412,5.14512,5.14417,23712,28.58
50.56,-89.54,12/09/2017 2:39,NOAA,AVHRR,88.951,19.993,301.121,12.503,13.924,C2,6.5497,1.62951,2.16551,2.85815,4255,46.35
50.9,-89.44,12/09/2017 2:39,NOAA,AVHRR,88.946,19.895,319.104,12.887,14.156,C2,6.73087,1.63455,2.17855,2.97832,4399,46.35
50.9,-89.46,12/09/2017 2:39,NOAA,AVHRR,88.97,19.881,321.959,12.891,14.199,C2,6.76523,1.63536,2.17936,2.99721,4423,46.35
50.56,-89.52,12/09/2017 2:39,NOAA,AVHRR,88.927,20.101,299.342,12.493,13.909,C2,6.52703,1.63451,2.16251,2.84615,4234,46.35
51.73,-95.01,12/09/2017 2:39,NOAA,AVHRR,90.605,28.352,366.357,8.331,16.898,C2,7.79436,2.10481,2.72081,3.28512,6362,46.35
51.71,-94.94,12/09/2017 2:39,NOAA,AVHRR,90.577,28.68,377.558,8.366,17.002,C3,2.04486,1.29129,1.29129,3.35612,792,46.35
51.71,-94.99,12/09/2017 2:39,NOAA,AVHRR,90.608,28.551,370.952,8.35,16.987,O1,0.985064,0.35,0.35,0.232103,103,30.21
52.72,-96.29,12/09/2017 2:39,NOAA,AVHRR,90.71,35.029,443.32,8.493,19.192,C2,8.60792,2.44854,3.10454,3.76139,8017,42.81
51.71,-95.03,12/09/2017 2:39,NOAA,AVHRR,90.63,28.635,371.299,8.34,17.044,C2,7.86693,2.12145,2.74545,3.31652,6479,46.35
51.73,-95.03,12/09/2017 2:39,NOAA,AVHRR,90.616,28.673,371.834,8.326,17.022,O1,0.689549,0.35,0.35,0.232495,72,30.21
49.66,-99.45,12/09/2017 2:39,NOAA,AVHRR,93.191,82.802,555.294,13.086,40.62,O1,2.03985,0.35,0.35,0.309084,214,17.14
50.9,-89.45,12/09/2017 2:39,NOAA,AVHRR,88.958,19.895,320.254,12.889,14.178,C2,6.74802,1.63521,2.17921,2.98593,4412,46.35
48.07,-113.02,12/09/2017 2:57,NOAA,AVHRR,93.326,201.675,427.647,9.448,41.516,C3,7.53837,4.59659,5.36709,3.66648,12138,28.58
47.28,-113.23,12/09/2017 2:57,NOAA,AVHRR,93.473,126.4,474.935,7.49,37.402,C3,6.13095,4.11842,4.69342,3.94993,8633,28.58
45.44,-115.09,12/09/2017 2:57,NOAA,AVHRR,92.682,126.713,661.26,6.421,34.536,C3,4.1643,4.35077,4.63827,4.99624,5795,28.58
44.77,-121.96,12/09/2017 2:57,NOAA,AVHRR,93.58,215.192,961.67,7.49,40.739,C3,6.62545,4.87961,5.56961,6.5182,11070,28.58
