lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
51.06,-117.59,2017-08-06 01:46:00,NOAA,AVHRR,95.418,129.372,428.821,8.164,45.088,C5,4.82964,3.73402,3.73402,3.67363,5410,11.67
42.18,-110.69,2017-08-06 01:46:00,NOAA,AVHRR,94.479,137.758,694.918,8.546,44.124,O1,3.8137,0.35,0.35,0.362442,400,30.21
45.99,-115.12,2017-08-06 01:46:00,NOAA,AVHRR,93.819,127.077,336.309,6.408,35.563,C3,5.94849,3.78127,4.29877,3.09146,7671,28.58
42.18,-110.65,2017-08-06 01:46:00,NOAA,AVHRR,94.444,129.839,674.549,8.539,43.606,C3,9.58058,4.39024,5.29874,5.06732,15229,28.58
47.1,-113.7,2017-08-06 01:46:00,NOAA,AVHRR,91.995,164.975,446.653,6.554,32.535,O1,2.02008,0.35,0.35,0.264816,212,30.21
46.35,-114.5,2017-08-06 01:46:00,NOAA,AVHRR,92.998,131.348,375.304,6.522,33.873,C3,4.61307,3.94415,4.25465,3.34188,5888,28.58
46.4,-113.59,2017-08-06 01:46:00,NOAA,AVHRR,92.275,143.006,446.329,7.068,33.4,C3,3.89225,4.20955,4.41655,3.7795,5157,28.58
50.93,-115.99,2017-08-06 01:46:00,NOAA,AVHRR,92.288,122.566,449.229,8.958,34.806,C3,4.89707,4.0316,4.4111,3.79692,6480,11.67
46.4,-113.58,2017-08-06 01:46:00,NOAA,AVHRR,92.265,142.952,447.256,7.075,33.382,C3,3.88227,4.21094,4.41794,3.78507,5145,28.58
46.36,-114.51,2017-08-06 01:46:00,NOAA,AVHRR,92.999,141.792,396.196,6.508,34.53,C3,4.6368,4.08884,4.43384,3.47292,6168,28.58
50.93,-115.98,2017-08-06 01:46:00,NOAA,AVHRR,92.235,122.47,448.415,8.957,34.621,C3,4.80788,4.02899,4.39699,3.79203,6342,11.67
46.34,-114.47,2017-08-06 01:46:00,NOAA,AVHRR,92.981,107.247,326.924,6.549,31.791,C3,4.51497,3.52246,3.74096,3.02996,5067,28.58
42.89,-114.52,2017-08-06 01:46:00,NOAA,AVHRR,93.528,304.463,794.751,9.969,44.051,O1,3.51293,0.35,0.35,0.398685,369,30.21
42.18,-110.66,2017-08-06 01:46:00,NOAA,AVHRR,94.453,130.072,674.174,8.54,43.65,C3,9.60941,4.39198,5.30048,5.06532,15280,28.58
50.1,-116.77,2017-08-06 01:46:00,NOAA,AVHRR,94.922,141.831,460.794,9.116,45.469,C5,4.63329,3.93828,3.93828,3.86606,5474,11.67
46.39,-114.48,2017-08-06 01:46:00,NOAA,AVHRR,92.956,160.3,436.35,6.504,35.337,C3,4.61312,4.30609,4.67409,3.71931,6469,28.58
43.17,-114.21,2017-08-06 01:46:00,NOAA,AVHRR,93.052,261.289,708.315,10.146,42.325,O1,3.24378,0.35,0.35,0.367389,341,30.21
50.99,-115.92,2017-08-06 01:46:00,NOAA,AVHRR,91.434,117.448,426.395,8.888,31.584,D1,0.414782,1.38237,1.38237,3.65886,172,9.94
45.44,-115.2,2017-08-06 01:46:00,NOAA,AVHRR,94.225,152.287,423.047,7.028,39.969,C3,7.45339,4.22788,4.96388,3.63844,11099,28.58
46.35,-114.48,2017-08-06 01:46:00,NOAA,AVHRR,92.982,122.807,358.706,6.535,33.204,C3,4.56863,3.81134,4.09884,3.23626,5618,28.58
42.89,-114.51,2017-08-06 01:46:00,NOAA,AVHRR,93.521,302.742,791.006,9.968,44.019,O1,3.50796,0.35,0.35,0.39735,368,30.21
46.43,-113.56,2017-08-06 01:46:00,NOAA,AVHRR,92.232,138.752,432.365,7.182,33.133,C3,3.87907,4.14769,4.34319,3.69516,5054,28.58
45.54,-115.1,2017-08-06 01:46:00,NOAA,AVHRR,94.052,201.093,530.565,6.971,41.004,O1,3.15129,0.35,0.35,0.299247,331,30.21
42.17,-110.69,2017-08-06 01:46:00,NOAA,AVHRR,94.494,143.858,715.107,8.551,44.446,O1,3.82581,0.35,0.35,0.369887,402,30.21
51.06,-117.6,2017-08-06 01:46:00,NOAA,AVHRR,95.431,145.206,472.373,8.153,46.329,D1,0.86756,1.4257,1.4257,3.93479,371,9.94
42.9,-114.59,2017-08-06 01:46:00,NOAA,AVHRR,93.571,308.267,799.232,9.985,44.25,O1,3.54608,0.35,0.35,0.400279,372,30.21
42.68,-112.54,2017-08-06 01:46:00,NOAA,AVHRR,94.442,220.483,728.409,8.793,45.689,O1,3.85173,0.35,0.35,0.374759,404,30.21
42.19,-110.63,2017-08-06 01:46:00,NOAA,AVHRR,94.411,125.786,662.971,8.531,43.243,O1,3.76152,0.35,0.35,0.350531,395,30.21
51.25,-121.23,2017-08-06 01:46:00,NOAA,AVHRR,94.266,217.66,741.126,7.337,42.932,C2,19.3503,4.7212,5.5132,5.41754,32005,11.67
47.22,-113.39,2017-08-06 01:46:00,NOAA,AVHRR,91.57,163.489,443.883,6.615,31.265,C3,2.88195,4.33929,4.33929,3.76478,3752,28.58
46.41,-113.6,2017-08-06 01:46:00,NOAA,AVHRR,92.285,120.484,399.061,7.07,32.065,C3,3.85281,3.89811,4.04761,3.49074,4678,28.58
52.51,-122.85,2017-08-06 01:46:00,NOAA,AVHRR,93.379,109.78,620.862,6.287,35.667,C3,5.14227,4.12464,4.56164,4.77755,7037,11.67
51.38,-117.46,2017-08-06 01:46:00,NOAA,AVHRR,93.981,110.96,469.022,7.991,38.847,C5,2.86632,3.5883,3.5883,3.91495,3086,11.67
42.89,-114.55,2017-08-06 01:46:00,NOAA,AVHRR,93.555,306.34,796.979,9.982,44.179,O1,3.53447,0.35,0.35,0.399478,371,30.21
52.54,-122.97,2017-08-06 01:46:00,NOAA,AVHRR,93.422,102.295,605.226,6.245,35.186,O1,0.793036,0.35,0.35,0.328569,83,11.23
51.23,-121.24,2017-08-06 01:46:00,NOAA,AVHRR,94.264,220.34,745.117,7.323,42.924,C2,19.339,4.72864,5.52064,5.43824,32029,11.67
46.17,-114.88,2017-08-06 01:46:00,NOAA,AVHRR,93.445,238.812,584.913,6.436,38.63,C3,5.53758,4.77952,5.33152,4.57946,8857,28.58
