lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
53.04,-124.44,2017-08-10 04:45:00,NOAA,AVHRR,93.546,119.09299999999999,567.431,6.547999999999999,36.773,C3,5.62522,4.17697,4.69447,4.48185,7922,11.67
51.63,-122.69,2017-08-10 04:45:00,NOAA,AVHRR,93.822,150.37,753.7869999999999,7.146,40.264,D1,0.598496,1.46187,1.46187,5.48309,262,9.94
52.5,-124.07,2017-08-10 04:45:00,NOAA,AVHRR,93.08200000000001,130.25,661.3969999999999,5.995,35.465,C3,4.54054,4.38291,4.7394099999999995,4.996980000000001,6456,11.67
48.86,-120.41,2017-08-10 04:45:00,NOAA,AVHRR,95.57600000000001,228.104,686.793,7.487,48.332,C3,12.307,4.81404,5.83754,5.13246,21553,28.58
52.61,-123.37,2017-08-10 04:45:00,NOAA,AVHRR,93.45700000000001,124.945,653.9780000000001,6.487,37.071999999999996,C3,5.4585300000000005,4.32757,4.83357,4.95711,7915,11.67
52.76,-123.85,2017-08-10 04:45:00,NOAA,AVHRR,93.405,123.899,603.145,6.555,36.72,C3,5.39371,4.26806,4.76256,4.68035,7706,11.67
52.69,-124.21,2017-08-10 04:45:00,NOAA,AVHRR,93.318,119.689,597.025,6.184,35.762,C3,4.9949,4.217569999999999,4.64307,4.64658,6958,11.67
51.62,-122.78,2017-08-10 04:45:00,NOAA,AVHRR,93.727,142.70600000000002,744.164,7.053,39.595,D1,0.582943,1.4560600000000001,1.4560600000000001,5.4333,255,9.94
50.92,-121.06,2017-08-10 04:45:00,NOAA,AVHRR,94.795,203.11,732.0060000000001,6.5489999999999995,43.743,C3,8.70164,4.78341,5.64591,5.3701300000000005,14739,11.67
52.45,-124.42,2017-08-10 04:45:00,NOAA,AVHRR,92.809,131.893,661.612,5.6979999999999995,34.295,C3,3.9863800000000005,4.39726,4.65026,4.998130000000001,5561,11.67
52.41,-123.26,2017-08-10 04:45:00,NOAA,AVHRR,93.163,119.96600000000001,671.138,6.307,35.723,C3,4.82863,4.29189,4.69439,5.049119999999999,6800,11.67
50.91,-121.1,2017-08-10 04:45:00,NOAA,AVHRR,94.81200000000001,200.94299999999998,727.867,6.577000000000001,43.824,D1,0.699176,1.4806700000000002,1.4806700000000002,5.34855,311,9.94
53.08,-120.83,2017-08-10 04:45:00,NOAA,AVHRR,95.65,104.65799999999999,419.324,6.119,41.29600000000001,C5,4.0179800000000006,3.37529,3.37529,3.6156800000000002,4069,11.67
50.97,-121.14,2017-08-10 04:45:00,NOAA,AVHRR,94.88,201.43200000000002,725.5830000000001,6.577000000000001,44.086000000000006,C3,8.96063,4.77616,5.6616599999999995,5.33663,15220,11.67
52.64,-123.29,2017-08-10 04:45:00,NOAA,AVHRR,93.46600000000001,115.176,623.226,6.547000000000001,36.580999999999996,O1,1.63504,0.35,0.35,0.335478,172,11.23
52.47,-124.04,2017-08-10 04:45:00,NOAA,AVHRR,93.05799999999999,130.471,666.628,5.961,35.371,D1,0.470344,1.43925,1.43925,5.025,203,9.94
52.44,-123.73,2017-08-10 04:45:00,NOAA,AVHRR,93.119,127.281,675.518,6.099,35.649,C3,4.65404,4.368,4.7475,5.07249,6629,11.67
50.91,-121.53,2017-08-10 04:45:00,NOAA,AVHRR,94.95100000000001,258.807,795.419,6.8870000000000005,45.148999999999994,C2,21.3668,4.81233,5.60433,5.69642,35924,11.67
51.18,-121.06,2017-08-10 04:45:00,NOAA,AVHRR,95.068,217.29,738.1510000000001,6.433,44.738,C2,21.0003,4.719040000000001,5.51104,5.4021,34720,11.67
